image_path,target
classifier_dataset/train\Plastics\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9422.jpg,7
classifier_dataset/train\Plastics\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9434.jpg,7
classifier_dataset/train\Plastics\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9435.jpg,7
classifier_dataset/train\Plastics\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9436.jpg,7
classifier_dataset/train\Plastics\000040_jpg.rf.e9460c2db8487f59afa5268768b5249f_9437.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1567.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1582.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1583.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1584.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3468676f3f565d2894159f927c2a6dbd_1585.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8382.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8397.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8398.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8399.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.3469470edda3abb4397938de5137ccf3_8400.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10948.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10963.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10964.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10965.jpg,7
classifier_dataset/train\Plastics\0_3_jpg.rf.c033bdf919996a174359c94008b27283_10966.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5566.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5567.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5573.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5574.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5578.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5581.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5582.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.0ea65a1d9abe2fef56579ed607353266_5587.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7826.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7827.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7833.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7834.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7838.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7841.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7842.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.ad4def6b17b83adab96c2071a79e6d97_7847.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1795.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1796.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1802.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1803.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1807.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1810.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1811.jpg,7
classifier_dataset/train\Plastics\10_23_20_12th_st_illegal_dump-27_jpg.rf.eea1c92b2e7f513f618cbfd8ccb2836b_1816.jpg,7
classifier_dataset/train\Plastics\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a3c87fc3f1ae2cab0dc7177f465a6e9e_8262.jpg,7
classifier_dataset/train\Plastics\133-012921-greve-france-paris-marseilles-4_jpeg.rf.a9ac2a74321d648ec557618785676193_5562.jpg,7
classifier_dataset/train\Plastics\133-012921-greve-france-paris-marseilles-4_jpeg.rf.b66f92a5c5d24461da30a8d18de9de47_11956.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.8dcb85cc55c8be59cb5031c57aa62241_11359.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.8dcb85cc55c8be59cb5031c57aa62241_11361.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.8dcb85cc55c8be59cb5031c57aa62241_11378.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.8dcb85cc55c8be59cb5031c57aa62241_11379.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.8dcb85cc55c8be59cb5031c57aa62241_11380.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.e404c36657fe6cab8e68568d92ec0c6b_5652.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.e404c36657fe6cab8e68568d92ec0c6b_5654.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.e404c36657fe6cab8e68568d92ec0c6b_5671.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.e404c36657fe6cab8e68568d92ec0c6b_5672.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.e404c36657fe6cab8e68568d92ec0c6b_5673.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.ff9900c9388209692e7d526714e1b460_4183.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.ff9900c9388209692e7d526714e1b460_4185.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.ff9900c9388209692e7d526714e1b460_4202.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.ff9900c9388209692e7d526714e1b460_4203.jpg,7
classifier_dataset/train\Plastics\145102-_jpg.rf.ff9900c9388209692e7d526714e1b460_4204.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1618.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1629.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1630.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1634.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1638.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1641.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1642.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.1484978127805456ad830e7606a1d641_1643.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9553.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9564.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9565.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9569.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9573.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9576.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9577.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.b449dd2c1f1fa0a1cd297ae3afd16f29_9578.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10191.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10202.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10203.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10207.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10211.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10214.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10215.jpg,7
classifier_dataset/train\Plastics\154-113600-conflicts-libyan-capital-landfill-2_jpeg.rf.ee11077607868023fc800b1a9a460879_10216.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4739.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4740.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4749.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4751.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4752.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4755.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4756.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4757.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4758.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4759.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4760.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4764.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4765.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4771.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4772.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4773.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4774.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4775.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.3bf3fe718eb33f078f62b05138a80fd7_4776.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7877.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7878.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7887.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7889.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7890.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7893.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7894.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7895.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7896.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7897.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7898.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7902.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7903.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7909.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7910.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7911.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7912.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7913.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.a3f29a34f0b0a0434e55b0b63a5b3f8d_7914.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_324.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_325.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_334.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_336.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_337.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_340.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_341.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_342.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_343.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_344.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_345.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_349.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_350.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_356.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_357.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_358.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_359.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_360.jpg,7
classifier_dataset/train\Plastics\169299-_jpg.rf.b26ff7b278d8f7d28edafb773c9efc06_361.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.a5cedc5b6d4fcc432dcf09c1f23bbc11_5983.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.a5cedc5b6d4fcc432dcf09c1f23bbc11_6008.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.a5cedc5b6d4fcc432dcf09c1f23bbc11_6010.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.a5cedc5b6d4fcc432dcf09c1f23bbc11_6013.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.a5cedc5b6d4fcc432dcf09c1f23bbc11_6014.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.a5cedc5b6d4fcc432dcf09c1f23bbc11_6020.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.a5cedc5b6d4fcc432dcf09c1f23bbc11_6021.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.ab80cf8e75b321d65ea59bfa72acf108_1741.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.ab80cf8e75b321d65ea59bfa72acf108_1766.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.ab80cf8e75b321d65ea59bfa72acf108_1768.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.ab80cf8e75b321d65ea59bfa72acf108_1771.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.ab80cf8e75b321d65ea59bfa72acf108_1772.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.ab80cf8e75b321d65ea59bfa72acf108_1778.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.ab80cf8e75b321d65ea59bfa72acf108_1779.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.fcac869f381f1911d7ec75c8afdfad29_3996.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.fcac869f381f1911d7ec75c8afdfad29_4021.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.fcac869f381f1911d7ec75c8afdfad29_4023.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.fcac869f381f1911d7ec75c8afdfad29_4026.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.fcac869f381f1911d7ec75c8afdfad29_4027.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.fcac869f381f1911d7ec75c8afdfad29_4033.jpg,7
classifier_dataset/train\Plastics\2014_w_865772941_126326127_jpg.rf.fcac869f381f1911d7ec75c8afdfad29_4034.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.1cc95acb9d81eb20db03c385c4868544_6545.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.1cc95acb9d81eb20db03c385c4868544_6556.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.1cc95acb9d81eb20db03c385c4868544_6557.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.356866e8ac91463f4903f0fc5135ec1c_2428.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.356866e8ac91463f4903f0fc5135ec1c_2439.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.356866e8ac91463f4903f0fc5135ec1c_2440.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.66c18e791de457346949394f0fe37e7a_7966.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.66c18e791de457346949394f0fe37e7a_7977.jpg,7
classifier_dataset/train\Plastics\2020-07-15-13-22-35_jpg.rf.66c18e791de457346949394f0fe37e7a_7978.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4809.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4813.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4814.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4824.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4826.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4830.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4839.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4847.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4853.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4868.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4876.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4878.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4885.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.8a110afeb2f94320505724df8b32f88c_4887.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7352.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7356.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7357.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7367.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7369.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7373.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7382.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7390.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7396.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7411.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7419.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7421.jpg,7
classifier_dataset/train\Plastics\33528eee6bcfa382a9f5d6b5a01f342a-rubbish-data_webp.rf.93c629cb6ef837a05a1b42e7183606f6_7428.jpg,7
